sample_id,case_id,field_name,field_class,declared_type,selection_probability
EXT-18-65ea000f0e96,18,privacy_budget_epsilon,other_numeric,numeric,0.026525198938992044
EXT-18-1aeb8e45f3c6,18,n_clients,other_numeric,numeric,0.026525198938992044
EXT-18-5c66e4d12691,18,privacy_budget_epsilon,other_numeric,numeric,0.026525198938992044
EXT-18-7527d7a9c76c,18,n_clients,other_numeric,numeric,0.026525198938992044
EXT-18-c69ce6d88294,18,accuracy_percent,potentially_synthesis_critical,numeric,0.25
EXT-18-8443663df1e9,18,accuracy_percent,potentially_synthesis_critical,numeric,0.25
EXT-18-2914316de5c9,18,accuracy_percent,potentially_synthesis_critical,numeric,0.25
EXT-18-8e1c3fe29390,18,accuracy_percent,potentially_synthesis_critical,numeric,0.25
EXT-18-79d4a2370ca8,18,accuracy_percent,potentially_synthesis_critical,numeric,0.25
EXT-18-f77a908ffbd4,18,accuracy_percent,potentially_synthesis_critical,numeric,0.25
EXT-18-293a9ea7135d,18,accuracy_percent,potentially_synthesis_critical,numeric,0.25
EXT-18-c7d54724093c,18,accuracy_percent,potentially_synthesis_critical,numeric,0.25
EXT-18-0bcb55a0d0c0,18,accuracy_percent,potentially_synthesis_critical,numeric,0.25
EXT-18-26c34a1bf582,18,accuracy_percent,potentially_synthesis_critical,numeric,0.25
EXT-18-13fa2080d4b8,18,accuracy_percent,potentially_synthesis_critical,numeric,1.0
EXT-18-120eab69b437,18,accuracy_percent,potentially_synthesis_critical,numeric,1.0
EXT-18-3a8da2dd6a74,18,accuracy_percent,potentially_synthesis_critical,numeric,1.0
EXT-18-6601e96b56d7,18,accuracy_percent,potentially_synthesis_critical,numeric,1.0
EXT-18-445c8799f5ff,18,accuracy_percent,potentially_synthesis_critical,numeric,0.0641025641025641
EXT-18-35bb2d4e0d79,18,accuracy_percent,potentially_synthesis_critical,numeric,0.0641025641025641
EXT-18-75abe5245cc0,18,accuracy_percent,potentially_synthesis_critical,numeric,0.0641025641025641
EXT-18-173b422747bc,18,accuracy_percent,potentially_synthesis_critical,numeric,0.0641025641025641
EXT-18-8b9e0cbbe499,18,accuracy_percent,potentially_synthesis_critical,numeric,0.0641025641025641
EXT-18-60a08e0c1412,18,accuracy_percent,potentially_synthesis_critical,numeric,0.0641025641025641
EXT-18-611cd56ca8b8,18,accuracy_percent,potentially_synthesis_critical,numeric,0.0641025641025641
EXT-18-ce378ff3009a,18,accuracy_percent,potentially_synthesis_critical,numeric,0.0641025641025641
EXT-18-b030c7a2e261,18,accuracy_percent,potentially_synthesis_critical,numeric,0.0641025641025641
EXT-18-66f740ac5eec,18,accuracy_percent,potentially_synthesis_critical,numeric,0.0641025641025641
EXT-19-36f4b747fb90,19,methodology,categorical,categorical,0.012345679012345678
EXT-19-c8215e1d525f,19,application_domain,categorical,categorical,0.012345679012345678
EXT-19-ba6f6e653f3d,19,study_design,categorical,categorical,0.012345679012345678
EXT-19-5d0713f8ae81,19,key_principle,categorical,categorical,0.012345679012345678
EXT-19-f4344205895d,19,application_domain,categorical,categorical,0.012345679012345678
EXT-19-46425bb589c2,19,application_domain,categorical,categorical,0.012345679012345678
EXT-19-21933206668d,19,methodology,categorical,categorical,0.012345679012345678
EXT-19-772dced97bd2,19,ethical_framework,categorical,categorical,0.012345679012345678
EXT-19-2ce164af5a7a,19,key_principle,categorical,categorical,0.012345679012345678
EXT-19-ed5da6821e4d,19,methodology,categorical,categorical,0.012345679012345678
EXT-19-3f2f2f7002c7,19,key_principle,categorical,categorical,1.0
EXT-19-ee3802bf98f0,19,application_domain,categorical,categorical,1.0
EXT-19-2c34e35de393,19,methodology,categorical,categorical,1.0
EXT-19-735f9a7f3e9f,19,methodology,categorical,categorical,1.0
EXT-19-a8314376d6e9,19,methodology,categorical,categorical,1.0
EXT-19-23449cfd2810,19,methodology,categorical,categorical,1.0
EXT-19-0fa4748ba3a9,19,key_principle,categorical,categorical,1.0
EXT-19-e03cfc8f0608,19,methodology,categorical,categorical,0.0546448087431694
EXT-19-25add6f47051,19,methodology,categorical,categorical,0.0546448087431694
EXT-19-ab39cedf492a,19,study_design,categorical,categorical,0.0546448087431694
EXT-19-391086ae0e4b,19,methodology,categorical,categorical,0.0546448087431694
EXT-19-a130522b7c4a,19,study_design,categorical,categorical,0.0546448087431694
EXT-19-c64e209455ed,19,methodology,categorical,categorical,0.0546448087431694
EXT-19-b14570013883,19,study_design,categorical,categorical,0.0546448087431694
EXT-19-a560f220d672,19,study_design,categorical,categorical,0.0546448087431694
EXT-19-47786ece520a,19,study_design,categorical,categorical,0.0546448087431694
EXT-19-38cb9b1ca072,19,ethical_framework,categorical,categorical,0.0546448087431694
EXT-19-ed9e22c3e8c8,19,sample_size,potentially_synthesis_critical,numeric,0.5
EXT-19-1897d3b7b131,19,sample_size,potentially_synthesis_critical,numeric,0.5
EXT-19-5dc6533be6a2,19,sample_size,potentially_synthesis_critical,numeric,0.5
EXT-19-eb4da965094d,19,sample_size,potentially_synthesis_critical,numeric,0.5
EXT-19-4d13b5b029de,19,sample_size,potentially_synthesis_critical,numeric,0.5
EXT-19-6fb18ae33ed8,19,sample_size,potentially_synthesis_critical,numeric,0.5
EXT-19-1ac1f59a3d1a,19,sample_size,potentially_synthesis_critical,numeric,0.5
EXT-19-321d3916f466,19,sample_size,potentially_synthesis_critical,numeric,0.5
EXT-19-012bdde1c20f,19,sample_size,potentially_synthesis_critical,numeric,0.5
EXT-19-b665d8944f46,19,sample_size,potentially_synthesis_critical,numeric,0.5
EXT-19-5d1ca0bc61dc,19,sample_size,potentially_synthesis_critical,numeric,0.05555555555555555
EXT-19-4cba7b3f473c,19,sample_size,potentially_synthesis_critical,numeric,0.05555555555555555
EXT-19-ef5807ea7ad9,19,sample_size,potentially_synthesis_critical,numeric,0.05555555555555555
EXT-19-bcd52c6b25f9,19,sample_size,potentially_synthesis_critical,numeric,0.05555555555555555
EXT-19-1e3fe1e0608b,19,sample_size,potentially_synthesis_critical,numeric,0.05555555555555555
EXT-19-341855c0a83c,19,sample_size,potentially_synthesis_critical,numeric,0.05555555555555555
EXT-19-f094919b8e63,19,sample_size,potentially_synthesis_critical,numeric,0.05555555555555555
EXT-19-f90ca2437c52,19,sample_size,potentially_synthesis_critical,numeric,0.05555555555555555
EXT-19-85574fc4eded,19,sample_size,potentially_synthesis_critical,numeric,0.05555555555555555
EXT-19-e29ab0cbbc1f,19,sample_size,potentially_synthesis_critical,numeric,0.05555555555555555
EXT-20-46ab1bc0236e,20,industry_sector,categorical,categorical,0.014204545454545454
EXT-20-4efe796c98f2,20,dl_architecture,categorical,categorical,0.014204545454545454
EXT-20-1b5b653bf83a,20,industry_sector,categorical,categorical,0.014204545454545454
EXT-20-fb301cb828db,20,fault_type,categorical,categorical,0.014204545454545454
EXT-20-d6dcb695fdf3,20,fault_type,categorical,categorical,0.014204545454545454
EXT-20-8a5ef6c8a401,20,industry_sector,categorical,categorical,0.014204545454545454
EXT-20-4c10e7ee0562,20,fault_type,categorical,categorical,0.014204545454545454
EXT-20-1d3c78d5294a,20,dl_architecture,categorical,categorical,0.014204545454545454
EXT-20-c3046802f037,20,study_design,categorical,categorical,0.014204545454545454
EXT-20-f21f62fc91c0,20,fault_type,categorical,categorical,0.014204545454545454
EXT-20-28d878a46d82,20,industry_sector,categorical,categorical,1.0
EXT-20-5036f061fe78,20,fault_type,categorical,categorical,1.0
EXT-20-31a7545a3196,20,fault_type,categorical,categorical,1.0
EXT-20-aa9672b45b56,20,study_design,categorical,categorical,1.0
EXT-20-68944ebd96bd,20,industry_sector,categorical,categorical,1.0
EXT-20-f33efdbfd38f,20,study_design,categorical,categorical,0.10989010989010989
EXT-20-e660314dd0cc,20,fault_type,categorical,categorical,0.10989010989010989
EXT-20-46c131d7a73c,20,fault_type,categorical,categorical,0.10989010989010989
EXT-20-103fb71f072b,20,study_design,categorical,categorical,0.10989010989010989
EXT-20-bd2214c481f2,20,fault_type,categorical,categorical,0.10989010989010989
EXT-20-593af2e18e58,20,fault_type,categorical,categorical,0.10989010989010989
EXT-20-bc77a60f9a5e,20,study_design,categorical,categorical,0.10989010989010989
EXT-20-3076e0d286a3,20,study_design,categorical,categorical,0.10989010989010989
EXT-20-f69f84ce0945,20,study_design,categorical,categorical,0.10989010989010989
EXT-20-162346ed883a,20,fault_type,categorical,categorical,0.10989010989010989
EXT-20-d114298cdaaa,20,dataset_size,other_numeric,numeric,0.4
EXT-20-f6b7cda28f67,20,dataset_size,other_numeric,numeric,0.4
EXT-20-a6dc72f837e7,20,dataset_size,other_numeric,numeric,0.4
EXT-20-8547dcc0ba34,20,dataset_size,other_numeric,numeric,0.4
EXT-20-e18d16e94563,20,dataset_size,other_numeric,numeric,0.4
EXT-20-1cc33622a8bd,20,dataset_size,other_numeric,numeric,0.4
EXT-20-74c6cca5133a,20,dataset_size,other_numeric,numeric,0.4
EXT-20-58a67f82d774,20,dataset_size,other_numeric,numeric,0.4
EXT-20-a1db83265ed8,20,dataset_size,other_numeric,numeric,0.4
EXT-20-4306c89ad8cf,20,dataset_size,other_numeric,numeric,0.4
EXT-20-793525274898,20,dataset_size,other_numeric,numeric,1.0
EXT-20-7d4f849d82ac,20,dataset_size,other_numeric,numeric,1.0
EXT-20-aa55ec1a331a,20,dataset_size,other_numeric,numeric,1.0
EXT-20-76f3455a887e,20,dataset_size,other_numeric,numeric,1.0
EXT-20-6c9d3793d3a8,20,dataset_size,other_numeric,numeric,1.0
EXT-20-830b2be97e02,20,dataset_size,other_numeric,numeric,0.058823529411764705
EXT-20-346143549d72,20,dataset_size,other_numeric,numeric,0.058823529411764705
EXT-20-da471e895fcf,20,dataset_size,other_numeric,numeric,0.058823529411764705
EXT-20-49138e869c36,20,dataset_size,other_numeric,numeric,0.058823529411764705
EXT-20-31761376143a,20,dataset_size,other_numeric,numeric,0.058823529411764705
EXT-20-08ee85189060,20,dataset_size,other_numeric,numeric,0.058823529411764705
EXT-20-c6ee7bfe4d20,20,dataset_size,other_numeric,numeric,0.058823529411764705
EXT-20-6a46f9d30f4e,20,dataset_size,other_numeric,numeric,0.058823529411764705
EXT-20-94c898c8432b,20,dataset_size,other_numeric,numeric,0.058823529411764705
EXT-20-24733aba01ac,20,dataset_size,other_numeric,numeric,0.058823529411764705
EXT-20-aeb9a2a95a2b,20,accuracy_percent,potentially_synthesis_critical,numeric,0.15384615384615385
EXT-20-24b3e6d5e4e5,20,accuracy_percent,potentially_synthesis_critical,numeric,0.15384615384615385
EXT-20-ce0b8bd846f8,20,accuracy_percent,potentially_synthesis_critical,numeric,0.15384615384615385
EXT-20-7ef3ca556a5b,20,accuracy_percent,potentially_synthesis_critical,numeric,0.15384615384615385
EXT-20-414450fb82a6,20,accuracy_percent,potentially_synthesis_critical,numeric,0.15384615384615385
EXT-20-09a3cfd8db35,20,accuracy_percent,potentially_synthesis_critical,numeric,0.15384615384615385
EXT-20-30d5e93e824e,20,accuracy_percent,potentially_synthesis_critical,numeric,0.15384615384615385
EXT-20-276d5873c536,20,accuracy_percent,potentially_synthesis_critical,numeric,0.15384615384615385
EXT-20-0891cb31ee3c,20,accuracy_percent,potentially_synthesis_critical,numeric,0.15384615384615385
EXT-20-9e7600ebbf8d,20,accuracy_percent,potentially_synthesis_critical,numeric,0.15384615384615385
EXT-20-c7f37592409a,20,accuracy_percent,potentially_synthesis_critical,numeric,1.0
EXT-20-157d50002b4c,20,accuracy_percent,potentially_synthesis_critical,numeric,1.0
EXT-20-23ea5387230c,20,accuracy_percent,potentially_synthesis_critical,numeric,1.0
EXT-20-52f4aaf2db73,20,f1_score,potentially_synthesis_critical,numeric,1.0
EXT-20-55a42ab6f977,20,f1_score,potentially_synthesis_critical,numeric,0.030211480362537766
EXT-20-2bb95842663e,20,f1_score,potentially_synthesis_critical,numeric,0.030211480362537766
EXT-20-a8eecce135a0,20,accuracy_percent,potentially_synthesis_critical,numeric,0.030211480362537766
EXT-20-e55703b57144,20,f1_score,potentially_synthesis_critical,numeric,0.030211480362537766
EXT-20-2d35bace74a1,20,f1_score,potentially_synthesis_critical,numeric,0.030211480362537766
EXT-20-d4dcbb8339ed,20,f1_score,potentially_synthesis_critical,numeric,0.030211480362537766
EXT-20-0a22862263c7,20,accuracy_percent,potentially_synthesis_critical,numeric,0.030211480362537766
EXT-20-dbf8e2d8fed0,20,accuracy_percent,potentially_synthesis_critical,numeric,0.030211480362537766
EXT-20-b63da89f49c8,20,f1_score,potentially_synthesis_critical,numeric,0.030211480362537766
EXT-20-dbfa0df4c4df,20,f1_score,potentially_synthesis_critical,numeric,0.030211480362537766
